compound_inchi_key,canonical_isomeric_smiles,canonical_smiles,stereo_status,source_dataset,source_record_id,ligand_source_id,e3_uniprot,e3_gene_symbol,target_uniprot,target_gene_symbol,moa_type,endpoint_tier,endpoint_category,assay_type,mutation_flag,mutation_detail,diagnostic_only,is_family_level,has_pdb_structure,pdb_id,dc50,dmax,mapping_assumption_flag,in_both_datasets
OMCROPIBFFVHLA-UHFFFAOYSA-N,Cn1nccc1C#CC(=O)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,Cn1nccc1C#CC(=O)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4386,MG-4386,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
VMHGEGDYBRIYNL-UHFFFAOYSA-N,N#Cc1ncccc1C#CC(=O)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,N#Cc1ncccc1C#CC(=O)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4385,MG-4385,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
BMHGSAXBOHJVMC-UHFFFAOYSA-N,N#Cc1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cn1,N#Cc1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cn1,undefined,mgdb,MG-4384,MG-4384,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
WRJXIJRDBJBYNB-UHFFFAOYSA-N,O=C(C#Cc1ccc(F)nc1F)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(F)nc1F)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4383,MG-4383,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
YTBPTDWZIYXKEB-UHFFFAOYSA-N,O=C(C#Cc1cccc(Cl)n1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1cccc(Cl)n1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4382,MG-4382,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
LBSYZYYSOZIGIU-UHFFFAOYSA-N,O=C(C#Cc1cnc(Cl)cc1Cl)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1cnc(Cl)cc1Cl)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4381,MG-4381,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
YQOFFZCKRHTMSY-UHFFFAOYSA-N,O=C(C#Cc1ccc(F)nc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(F)nc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4380,MG-4380,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
ZMYXHVUZMVKFRY-UHFFFAOYSA-N,O=C(C#Cc1ccc(CC(F)F)cc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(CC(F)F)cc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4351,MG-4351,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
YNRYMYDLFCCLRW-UHFFFAOYSA-N,CCc1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1,CCc1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1,undefined,mgdb,MG-4350,MG-4350,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
OSQKWTZHYXRTBG-UHFFFAOYSA-N,CCCCNNC(=O)c1ccc(-c2cccc(F)c2F)cc1,CCCCNNC(=O)c1ccc(-c2cccc(F)c2F)cc1,none,mgdb,MG-4349,MG-4349,,,Q13547,HDAC1,unknown,1,degradation_evidence,Western blot,False,,False,False,False,,,,nan,False
NQTSHAHUWYVJIH-UHFFFAOYSA-N,CCOC(=O)c1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nc1,CCOC(=O)c1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nc1,undefined,mgdb,MG-4371,MG-4371,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
KVOMCRBZQMKSJC-UHFFFAOYSA-N,Cc1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nc1,Cc1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nc1,undefined,mgdb,MG-4370,MG-4370,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
UFYZITZSOQYUTI-UHFFFAOYSA-N,O=C(C#Cc1ccc(Cl)cn1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(Cl)cn1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4369,MG-4369,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
HTCGJLYRGAYWMU-UHFFFAOYSA-N,O=C(C#Cc1ccc(C(=O)O)cc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(C(=O)O)cc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4368,MG-4368,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
BQRGLQJYOSJFDN-UHFFFAOYSA-N,CC(C)(C)OC(=O)c1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1,CC(C)(C)OC(=O)c1ccc(C#CC(=O)NCc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1,undefined,mgdb,MG-4367,MG-4367,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
GINXYAJTKLUBHI-UHFFFAOYSA-N,O=C(C#Cc1ccncc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccncc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4366,MG-4366,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
GLGLXSWNCXYAGL-UHFFFAOYSA-N,O=C(C#Cc1cccc(O)c1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1cccc(O)c1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4365,MG-4365,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
TYYYKZIFBXCFJX-UHFFFAOYSA-N,O=C(C#Cc1cccc(Br)c1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1cccc(Br)c1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4364,MG-4364,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
RJORLTFSQLRZAA-UHFFFAOYSA-N,Cn1c(C2CC2)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1cccnc1,Cn1c(C2CC2)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1cccnc1,undefined,mgdb,MG-5628,MG-5628,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
HJVDTYLAMPKVIF-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4nc(-c5ccccc5)co4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4nc(-c5ccccc5)co4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5627,MG-5627,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
XJFSNXWXFRRIOG-UHFFFAOYSA-N,Cn1cc(-c2ccccc2)nc1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,Cn1cc(-c2ccccc2)nc1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-5626,MG-5626,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
QVWPDYJAJNPVQO-UHFFFAOYSA-N,Cn1c(C2CCCCC2)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,Cn1c(C2CCCCC2)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,undefined,mgdb,MG-5633,MG-5633,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
WJSYJMRYEWQYGS-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4nccn4C4CCCCC4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4nccn4C4CCCCC4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5632,MG-5632,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
VHECXKBDEWBRCA-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4c[nH]nc4C4CC4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4c[nH]nc4C4CC4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5631,MG-5631,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
FHFFSCVUKKJYOQ-UHFFFAOYSA-N,Cn1cc(-c2c(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)nc(C3CC3)n2C)cn1,Cn1cc(-c2c(-c3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)nc(C3CC3)n2C)cn1,undefined,mgdb,MG-5630,MG-5630,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
JYJPDPJOALJSGX-UHFFFAOYSA-N,Cn1c(C(F)(F)F)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,Cn1c(C(F)(F)F)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,undefined,mgdb,MG-5636,MG-5636,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
VZERSQQWIGRYDP-UHFFFAOYSA-N,CCn1nc(-c2ccccc2)c(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)n1,CCn1nc(-c2ccccc2)c(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)n1,undefined,mgdb,MG-5635,MG-5635,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
GHTRRSDCIXIICV-UHFFFAOYSA-N,Cn1c(C2CCOCC2)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,Cn1c(C2CCOCC2)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,undefined,mgdb,MG-5634,MG-5634,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
NGWOCCHMOXNYRI-UHFFFAOYSA-N,O=C(C#Cc1ccc(Cl)cc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(Cl)cc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4355,MG-4355,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
IKBWLTUDFGRWSH-UHFFFAOYSA-N,O=C(C#Cc1ccc(C(F)(F)F)s1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(C(F)(F)F)s1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4354,MG-4354,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
ILAMBTJNTCQZLC-UHFFFAOYSA-N,O=C(C#Cc1ccc(Cl)cc1F)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(Cl)cc1F)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4353,MG-4353,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
YOKBKTFTFPXTAV-UHFFFAOYSA-N,O=C(C#Cc1ccc(F)cc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,O=C(C#Cc1ccc(F)cc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-4352,MG-4352,,,P15170,GSPT1,unknown,1,degradation_evidence,the luminescence was measured by a microplate reader,False,,False,False,False,,,,nan,False
YHZFEZYNSNKOIM-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4cnn(C(F)F)c4-c4ccccc4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4cnn(C(F)F)c4-c4ccccc4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5612,MG-5612,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
XQDYNXGNNIKMDB-UHFFFAOYSA-N,CCn1cnc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,CCn1cnc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,undefined,mgdb,MG-5611,MG-5611,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
UXHXWQGJMFZUHY-UHFFFAOYSA-N,Cn1cc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nc1-c1ccccc1,Cn1cc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nc1-c1ccccc1,undefined,mgdb,MG-5610,MG-5610,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
GODPYSYNZVASCJ-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4cn(-c5ccccc5)cn4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4cn(-c5ccccc5)cn4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5617,MG-5617,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
RBDVEYFCSPEWMI-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4sncc4-c4ccccc4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4sncc4-c4ccccc4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5616,MG-5616,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
WMAFHQRJCYWIHX-UHFFFAOYSA-N,Cc1n[nH]c(-c2ccccc2)c1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,Cc1n[nH]c(-c2ccccc2)c1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-5615,MG-5615,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
SSEYUYJYEZFXDX-UHFFFAOYSA-N,Cc1noc(-c2ccccc2)c1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,Cc1noc(-c2ccccc2)c1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-5614,MG-5614,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
OVMCSUXJKIFQIM-UHFFFAOYSA-N,Cn1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1-c1ccccc1,Cn1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1-c1ccccc1,undefined,mgdb,MG-5621,MG-5621,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
DGUQAYRHMMDDLX-UHFFFAOYSA-N,Cn1nc(-c2ccccc2)cc1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,Cn1nc(-c2ccccc2)cc1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-5620,MG-5620,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
DMAAHPRSIYSTGT-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4ccn(-c5ccccc5)n4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4ccn(-c5ccccc5)n4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5619,MG-5619,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
LWTFZPXRTRSKBV-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-n4nccc4-c4ccccc4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-n4nccc4-c4ccccc4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5618,MG-5618,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
MYKQNNAPMPNWCD-UHFFFAOYSA-N,Cn1c(-c2ccccc2)cnc1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,Cn1c(-c2ccccc2)cnc1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-5625,MG-5625,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
VKVQNVFNGLJZGN-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4cnoc4-c4ccccc4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4cnoc4-c4ccccc4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5624,MG-5624,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
SZRXAFHQOLFGQQ-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4c[nH]nc4-c4ccncc4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4c[nH]nc4-c4ccncc4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5623,MG-5623,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
MTAUKODJYJENJB-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4coc(-c5ccccc5)n4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4coc(-c5ccccc5)n4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5622,MG-5622,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
JXHPVHQKMVFSHD-UHFFFAOYSA-N,Cn1c(C2CC2)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccncc1,Cn1c(C2CC2)nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccncc1,undefined,mgdb,MG-5629,MG-5629,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
IXULWXABFIEBOH-UHFFFAOYSA-N,Cc1[nH]nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,Cc1[nH]nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,undefined,mgdb,MG-5596,MG-5596,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
IEMFBJQPEDGJIR-UHFFFAOYSA-N,Cn1cnc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccc(F)cc1,Cn1cnc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccc(F)cc1,undefined,mgdb,MG-5595,MG-5595,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
OVJZDFPFLBFNEX-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4cnn(-c5ccccc5)c4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4cnn(-c5ccccc5)c4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5594,MG-5594,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
IQBLOORWRPCXDB-UHFFFAOYSA-N,Cn1cnc(-c2cc3c(s2)C(=O)N(C2CCC(=O)NC2=O)C3)c1-c1ccccc1,Cn1cnc(-c2cc3c(s2)C(=O)N(C2CCC(=O)NC2=O)C3)c1-c1ccccc1,undefined,mgdb,MG-5601,MG-5601,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
NYQMQRLBVYIDFL-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4ncoc4-c4ccccc4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4ncoc4-c4ccccc4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5600,MG-5600,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
GWDXWAWSVQZYGJ-UHFFFAOYSA-N,Cc1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c(-c2ccccc2)n1C,Cc1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c(-c2ccccc2)n1C,undefined,mgdb,MG-5599,MG-5599,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
ZUKCLPOKWXXQNF-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4nc[nH]c4-c4ccccc4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4nc[nH]c4-c4ccccc4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5598,MG-5598,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
ZEWQESWPWRZRFH-UHFFFAOYSA-N,Cn1cnc(-c2ccn3c(=O)n(C4CCC(=O)NC4=O)nc3c2)c1-c1ccccc1,Cn1cnc(-c2ccn3c(=O)n(C4CCC(=O)NC4=O)nc3c2)c1-c1ccccc1,undefined,mgdb,MG-5605,MG-5605,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
XSSULRUVJZTWJR-UHFFFAOYSA-N,Cc1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c(-c2ccccc2)o1,Cc1nc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c(-c2ccccc2)o1,undefined,mgdb,MG-5604,MG-5604,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
XCWDEOLYRKJBBI-UHFFFAOYSA-N,Cc1nn(C)c(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,Cc1nn(C)c(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,undefined,mgdb,MG-5603,MG-5603,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
DVFCAYQMJVWGJI-UHFFFAOYSA-N,Cc1c(-c2ccccc2)c(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nn1C,Cc1c(-c2ccccc2)c(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nn1C,undefined,mgdb,MG-5602,MG-5602,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
IEMFBJQPEDGJIR-GOSISDBHSA-N,Cn1cnc(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)c1-c1ccc(F)cc1,Cn1cnc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccc(F)cc1,defined,mgdb,MG-5609,MG-5609,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
LPSIFSATUYDTSI-UHFFFAOYSA-N,O=C1CCC(N2Cc3cc(-c4ncsc4-c4ccccc4)ccc3C2=O)C(=O)N1,O=C1CCC(N2Cc3cc(-c4ncsc4-c4ccccc4)ccc3C2=O)C(=O)N1,undefined,mgdb,MG-5608,MG-5608,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
HIXAWOIDJKCMTK-UHFFFAOYSA-N,CC(C)Cn1cnc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,CC(C)Cn1cnc(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)c1-c1ccccc1,undefined,mgdb,MG-5607,MG-5607,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
OWTBUGUHJQPKPZ-UHFFFAOYSA-N,Cn1cnc(-c2ccccc2)c1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,Cn1cnc(-c2ccccc2)c1-c1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,undefined,mgdb,MG-5606,MG-5606,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
PFDWPCYEEXWZOQ-UHFFFAOYSA-N,Cn1c(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cnc1-c1ccccc1,Cn1c(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cnc1-c1ccccc1,undefined,mgdb,MG-5613,MG-5613,,,O75909,CCNK,unknown,1,degradation_evidence,Western blotting,False,,False,False,False,,,,nan,False
